Warehouse,Date,Metric,Value
SHAMSHABAD 3176,,Jan-2026,0.0
SHAMSHABAD 3176,,Jan-2026,0.0
SHAMSHABAD 3176,,Feb-2026,0.0
SHAMSHABAD 3176,,Feb-2026,0.0
SHAMSHABAD 3176,,March-2026,0.0
SHAMSHABAD 3176,,March-2026,0.0
SHAMSHABAD 3176,,Apr-2026,0.0
SHAMSHABAD 3176,,Apr-2026,0.0
SHAMSHABAD 3176,,May-2026,0.0
SHAMSHABAD 3176,,May-2026,0.0
SHEOPUR 2566,,Apr-2023,3645.0
SHEOPUR 2566,,Apr-2023,95126.0
SHEOPUR 2566,,Apr-2023,155313.49
SHEOPUR 2566,,May-2023,3645.0
SHEOPUR 2566,,May-2023,95126.0
SHEOPUR 2566,,May-2023,201088.14
SHEOPUR 2566,,Jun-2023,3645.0
SHEOPUR 2566,,Jun-2023,95126.0
SHEOPUR 2566,,Jun-2023,185756.63
SHEOPUR 2566,,Jul-2023,3645.0
SHEOPUR 2566,,Jul-2023,95126.0
SHEOPUR 2566,,Jul-2023,155472.15
SHEOPUR 2566,,Aug-2023,3645.0
SHEOPUR 2566,,Aug-2023,95126.0
SHEOPUR 2566,,Aug-2023,136617.57
SHEOPUR 2566,,Sep-2023,3645.0
SHEOPUR 2566,,Sep-2023,95126.0
SHEOPUR 2566,,Sep-2023,111534.92
SHEOPUR 2566,,Oct-2023,3645.0
SHEOPUR 2566,,Oct-2023,95126.0
SHEOPUR 2566,,Oct-2023,86617.69
SHEOPUR 2566,,Nov-2023,3645.0
SHEOPUR 2566,,Nov-2023,95126.0
SHEOPUR 2566,,Nov-2023,87907.09
SHEOPUR 2566,,Dec-2023,3645.0
SHEOPUR 2566,,Dec-2023,95126.0
SHEOPUR 2566,,Dec-2023,70854.72
SHEOPUR 2566,,Jan-2024,3645.0
SHEOPUR 2566,,Jan-2024,95126.0
SHEOPUR 2566,,Jan-2024,62641.89
SHEOPUR 2566,,Feb-2024,3645.0
SHEOPUR 2566,,Feb-2024,95126.0
SHEOPUR 2566,,Feb-2024,60938.77
SHEOPUR 2566,,Mar-2024,3645.0
SHEOPUR 2566,,Mar-2024,95126.0
SHEOPUR 2566,,Mar-2024,60938.77
SHEOPUR 2566,,Apr-2024,3645.0
SHEOPUR 2566,,Apr-2024,95126.0
SHEOPUR 2566,,Apr-2024,237461.59000000008
SHEOPUR 2566,,May-2024,3645.0
SHEOPUR 2566,,May-2024,95126.0
SHEOPUR 2566,,May-2024,297296.5099999999
SHEOPUR 2566,,Jun-2024,3645.0
SHEOPUR 2566,,Jun-2024,95126.0
SHEOPUR 2566,,Jun-2024,287170.3600000002
SHEOPUR 2566,,Jul-2024,3645.0
SHEOPUR 2566,,Jul-2024,95126.0
SHEOPUR 2566,,Jul-2024,291729.0400000001
SHEOPUR 2566,,Aug-2024,3645.0
SHEOPUR 2566,,Aug-2024,95126.0
SHEOPUR 2566,,Aug-2024,280759.9000000001
SHEOPUR 2566,,Sep-2024,3645.0
SHEOPUR 2566,,Sep-2024,95126.0
SHEOPUR 2566,,Sep-2024,199586.34
SHEOPUR 2566,,Oct-2024,3645.0
SHEOPUR 2566,,Oct-2024,95126.0
SHEOPUR 2566,,Oct-2024,162142.56
SHEOPUR 2566,,Nov-2024,3645.0
SHEOPUR 2566,,Nov-2024,95126.0
SHEOPUR 2566,,Nov-2024,219122.1100000001
SHEOPUR 2566,,Dec-2024,3645.0
SHEOPUR 2566,,Dec-2024,95126.0
SHEOPUR 2566,,Dec-2024,230053.17
SHEOPUR 2566,,Jan-2025,3645.0
SHEOPUR 2566,,Jan-2025,95126.0
SHEOPUR 2566,,Jan-2025,222616.8299999999
SHEOPUR 2566,,Feb-2025,3645.0
SHEOPUR 2566,,Feb-2025,95126.0
SHEOPUR 2566,,Feb-2025,183340.68
SHEOPUR 2566,,Mar-2025,3645.0
SHEOPUR 2566,,Mar-2025,95126.0
SHEOPUR 2566,,Mar-2025,189597.36
SHEOPUR 2566,,Apr-2025,3645.0
SHEOPUR 2566,,Apr-2025,95126.0
SHEOPUR 2566,,Apr-2025,286970.99
SHEOPUR 2566,,May-2025,3645.0
SHEOPUR 2566,,May-2025,95126.0
SHEOPUR 2566,,May-2025,306078.3899999999
SHEOPUR 2566,,Jun-2025,3645.0
SHEOPUR 2566,,Jun-2025,95126.0
SHEOPUR 2566,,Jun-2025,315512.63000000006
SHEOPUR 2566,,Jul-2025,3645.0
SHEOPUR 2566,,Jul-2025,95126.0
SHEOPUR 2566,,Jul-2025,306118.3400000001
SHEOPUR 2566,,Aug-2025,3645.0
SHEOPUR 2566,,Aug-2025,95126.0
SHEOPUR 2566,,Aug-2025,289114.6199999999
SHEOPUR 2566,,Sep-2025,3645.0
SHEOPUR 2566,,Sep-2025,95126.0
SHEOPUR 2566,,Sep-2025,275659.7399999999
SHEOPUR 2566,,Oct-2025,3645.0
SHEOPUR 2566,,Oct-2025,95126.0
SHEOPUR 2566,,Oct-2025,267910.8799999999
SHEOPUR 2566,,Nov-2025,3645.0
SHEOPUR 2566,,Nov-2025,95126.0
SHEOPUR 2566,,Nov-2025,206584.3999999999
SHEOPUR 2566,,Dec-2025,3645.0
SHEOPUR 2566,,Dec-2025,95126.0
SHEOPUR 2566,,Dec-2025,186391.6
SHEOPUR 2566,,Jan-2026,3645.0
SHEOPUR 2566,,Jan-2026,95126.0
SHEOPUR 2566,,Jan-2026,172009.64
SHEOPUR 2566,,Feb-2026,3645.0
SHEOPUR 2566,,Feb-2026,95126.0
SHEOPUR 2566,,Feb-2026,106211.41
SHEOPUR 2566,,March-2026,3645.0
SHEOPUR 2566,,March-2026,95126.0
SHEOPUR 2566,,March-2026,113520.96
SHEOPUR 2566,,Apr-2026,3645.0
SHEOPUR 2566,,Apr-2026,95126.0
SHEOPUR 2566,,Apr-2026,244426.47
SHEOPUR 2566,,May-2026,3645.0
SHEOPUR 2566,,May-2026,95126.0
SHEOPUR 2566,,May-2026,437875.78
SHIKARIPURA 3255,,Apr-2023,0.0
SHIKARIPURA 3255,,Apr-2023,0.0
SHIKARIPURA 3255,,May-2023,0.0
SHIKARIPURA 3255,,Jun-2023,0.0
SHIKARIPURA 3255,,Jul-2023,0.0
SHIKARIPURA 3255,,Aug-2023,0.0
SHIKARIPURA 3255,,Sep-2023,0.0
SHIKARIPURA 3255,,Oct-2023,0.0
SHIKARIPURA 3255,,Nov-2023,0.0
SHIKARIPURA 3255,,Dec-2023,0.0
SHIKARIPURA 3255,,Jan-2024,0.0
SHIKARIPURA 3255,,Feb-2024,0.0
SHIKARIPURA 3255,,Mar-2024,0.0
SHIKARIPURA 3255,,Apr-2024,0.0
